Trd, 000025.683, 113
Trd, 000034.878, 111
Trd, 000056.244, 108
Trd, 000060.098, 108
Trd, 000070.488, 107
Trd, 000081.146, 105
Trd, 000093.927, 111
Trd, 000095.390, 105
Trd, 000098.293, 112
Trd, 000123.756, 108
Trd, 000126.122, 109
Trd, 000153.902, 110
Trd, 000194.488, 107
Trd, 000200.878, 110
Trd, 000208.976, 110
Trd, 000329.537, 103
Trd, 000334.805, 113
Trd, 000338.000, 110
Trd, 000360.512, 114
Trd, 000366.415, 116
Trd, 000393.537, 106
Trd, 000414.707, 112
Trd, 000422.366, 112
Trd, 000434.927, 116
Trd, 000494.902, 109
Trd, 000496.268, 109
Trd, 000523.829, 108
Trd, 000533.098, 119
Trd, 000538.707, 103
Trd, 000597.390, 109
Trd, 000642.341, 109
Trd, 000649.463, 110
Trd, 000650.610, 116
Trd, 000691.854, 104
Trd, 000696.341, 119
Trd, 000709.000, 113
Trd, 000733.854, 109
Trd, 000751.878, 107
Trd, 000756.537, 105
Trd, 000786.171, 107
Trd, 000792.805, 111
Trd, 000794.488, 114
Trd, 000835.805, 114
Trd, 000897.293, 109
Trd, 000898.902, 113
Trd, 000960.268, 116
Trd, 000960.390, 110
Trd, 000969.854, 112
Trd, 000986.634, 116
Trd, 001001.000, 106
Trd, 001011.024, 111
Trd, 001013.683, 117
Trd, 001030.146, 116
Trd, 001044.366, 117
Trd, 001045.829, 108
Trd, 001055.976, 107
Trd, 001063.683, 105
Trd, 001102.293, 108
Trd, 001153.561, 110
Trd, 001163.707, 118
Trd, 001199.488, 117
Trd, 001210.756, 118
Trd, 001216.610, 113
Trd, 001217.829, 104
Trd, 001218.610, 114
Trd, 001242.805, 113
Trd, 001245.317, 109
Trd, 001259.512, 118
Trd, 001272.317, 114
Trd, 001294.171, 107
Trd, 001304.488, 111
Trd, 001326.463, 110
Trd, 001329.341, 109
Trd, 001337.171, 111
Trd, 001354.927, 116
Trd, 001383.293, 117
Trd, 001389.317, 101
Trd, 001405.220, 114
Trd, 001412.585, 114
Trd, 001414.195, 114
Trd, 001420.195, 118
Trd, 001461.220, 107
Trd, 001473.976, 105
Trd, 001489.000, 120
Trd, 001504.976, 113
Trd, 001508.000, 108
Trd, 001524.683, 113
Trd, 001536.659, 108
Trd, 001571.000, 115
Trd, 001600.122, 108
Trd, 001613.146, 111
Trd, 001621.512, 107
Trd, 001639.366, 108
Trd, 001669.341, 105
Trd, 001682.561, 114
Trd, 001701.098, 111
Trd, 001721.146, 116
Trd, 001741.049, 104
Trd, 001749.024, 112
Trd, 001761.878, 114
Trd, 001806.780, 113
Trd, 001832.024, 105
Trd, 001864.756, 115
Trd, 001877.098, 112
Trd, 001879.195, 112
Trd, 001889.756, 113
Trd, 001914.537, 109
Trd, 001919.976, 116
