Trd, 000000.325, 39
Trd, 000000.775, 65
Trd, 000000.875, 58.0
Trd, 000002.025, 88
Trd, 000002.150, 86
Trd, 000002.325, 69
Trd, 000002.550, 67.0
Trd, 000002.600, 61
Trd, 000004.025, 73
Trd, 000004.250, 72
Trd, 000004.375, 71
Trd, 000004.575, 56
Trd, 000005.100, 55
Trd, 000005.225, 56
Trd, 000005.675, 58.0
Trd, 000005.725, 58.0
Trd, 000006.850, 71
Trd, 000007.325, 66
Trd, 000007.525, 59
Trd, 000008.450, 57
Trd, 000008.625, 57
Trd, 000008.925, 60
Trd, 000009.375, 65
Trd, 000009.400, 64
Trd, 000009.925, 60
Trd, 000010.025, 61
Trd, 000010.050, 62
Trd, 000010.350, 61
Trd, 000010.400, 60.0
Trd, 000011.300, 56
Trd, 000011.500, 56
Trd, 000011.600, 57
Trd, 000011.725, 56
Trd, 000011.975, 54
Trd, 000012.200, 55
Trd, 000012.425, 57
Trd, 000013.175, 60
Trd, 000013.200, 76
Trd, 000013.300, 59
Trd, 000013.900, 64
Trd, 000014.150, 61
Trd, 000014.550, 61
Trd, 000014.575, 62
Trd, 000014.700, 60
Trd, 000015.200, 61
Trd, 000015.550, 61
Trd, 000015.775, 60
Trd, 000016.000, 61
Trd, 000016.100, 62
Trd, 000016.525, 74
Trd, 000017.400, 63
Trd, 000017.450, 62
Trd, 000018.050, 61
Trd, 000018.075, 60
Trd, 000018.150, 60
Trd, 000018.700, 62
Trd, 000019.150, 63
Trd, 000019.625, 60
Trd, 000019.700, 62
Trd, 000020.125, 60
Trd, 000020.525, 66
Trd, 000020.725, 76
Trd, 000020.775, 69
Trd, 000021.375, 63
Trd, 000021.400, 63
Trd, 000021.975, 62
Trd, 000022.650, 60
Trd, 000022.925, 61
Trd, 000023.275, 61
Trd, 000023.475, 61
Trd, 000023.825, 78
Trd, 000024.000, 72
Trd, 000024.600, 64
Trd, 000024.900, 63
Trd, 000024.950, 64
Trd, 000025.300, 61
Trd, 000025.400, 62
Trd, 000025.500, 62
Trd, 000025.925, 61
Trd, 000026.200, 61
Trd, 000026.500, 61
Trd, 000026.600, 61
Trd, 000026.850, 60
Trd, 000026.925, 61
Trd, 000027.100, 80
Trd, 000027.425, 64
Trd, 000028.375, 61
Trd, 000028.775, 62
Trd, 000029.225, 64
Trd, 000029.275, 63
Trd, 000029.650, 63
Trd, 000030.025, 62
Trd, 000030.200, 61
Trd, 000030.900, 60
Trd, 000031.000, 61
Trd, 000031.400, 61
Trd, 000031.800, 60
Trd, 000031.900, 60
Trd, 000032.375, 60
Trd, 000032.725, 60
Trd, 000032.800, 60
Trd, 000033.250, 59
Trd, 000033.525, 59
Trd, 000034.125, 59
Trd, 000034.425, 59
Trd, 000034.625, 59
Trd, 000034.950, 58
Trd, 000035.175, 59
Trd, 000035.225, 58
Trd, 000035.525, 59
Trd, 000035.625, 59
Trd, 000036.500, 75
Trd, 000036.750, 69
Trd, 000036.925, 64
Trd, 000037.350, 69
Trd, 000037.500, 68
Trd, 000037.900, 69
Trd, 000038.225, 71
Trd, 000038.325, 68
Trd, 000038.550, 65
Trd, 000039.675, 60
Trd, 000040.125, 59
Trd, 000040.175, 60
Trd, 000040.925, 60
Trd, 000041.375, 58
Trd, 000041.625, 56.0
Trd, 000041.650, 57
Trd, 000041.850, 59
Trd, 000042.050, 60
Trd, 000042.175, 58
Trd, 000042.525, 60
Trd, 000042.900, 61
Trd, 000043.750, 63
Trd, 000044.175, 59
Trd, 000044.750, 74
Trd, 000044.950, 62
Trd, 000045.300, 65
Trd, 000045.375, 62
Trd, 000046.200, 64
Trd, 000046.900, 62
Trd, 000047.075, 62
Trd, 000047.150, 63
Trd, 000047.300, 73
Trd, 000047.825, 67
Trd, 000048.075, 67.0
Trd, 000048.100, 67
Trd, 000048.225, 66
Trd, 000048.600, 68
Trd, 000049.375, 67.0
Trd, 000050.175, 66
Trd, 000050.375, 66
Trd, 000050.675, 74
Trd, 000050.775, 73
Trd, 000050.900, 65
Trd, 000051.425, 65
Trd, 000051.875, 65
Trd, 000052.075, 62
Trd, 000052.175, 62
Trd, 000052.300, 61
Trd, 000052.875, 63
Trd, 000053.325, 63
Trd, 000054.275, 63
Trd, 000054.575, 61
Trd, 000054.800, 62
Trd, 000055.050, 62
Trd, 000055.600, 61
Trd, 000056.175, 60
Trd, 000056.200, 60
Trd, 000057.200, 60
Trd, 000057.325, 60
Trd, 000057.625, 60
Trd, 000058.400, 61
Trd, 000058.525, 60
Trd, 000058.850, 62
Trd, 000059.250, 61
Trd, 000060.625, 67
Trd, 000060.800, 67
Trd, 000061.375, 63
Trd, 000061.625, 60
Trd, 000061.650, 61
Trd, 000062.450, 64.0
Trd, 000062.500, 63
Trd, 000063.025, 60.0
Trd, 000063.575, 61
Trd, 000063.775, 61
Trd, 000063.875, 61
Trd, 000063.950, 72
Trd, 000064.100, 62
Trd, 000064.775, 63
Trd, 000064.800, 62
Trd, 000065.325, 61
Trd, 000065.500, 61
Trd, 000065.650, 62
Trd, 000065.750, 62
Trd, 000066.075, 64
Trd, 000066.700, 76
Trd, 000066.800, 72
Trd, 000067.050, 68
Trd, 000067.700, 67
Trd, 000067.750, 65
Trd, 000068.825, 69
Trd, 000069.100, 67.0
Trd, 000069.350, 65
Trd, 000069.675, 61
Trd, 000069.925, 60
Trd, 000070.425, 60
Trd, 000070.575, 61
Trd, 000070.900, 60
Trd, 000070.925, 59
Trd, 000071.050, 61
Trd, 000071.375, 63.0
Trd, 000071.575, 59
Trd, 000072.200, 55
Trd, 000072.275, 57
Trd, 000072.375, 54
Trd, 000072.950, 50
Trd, 000073.275, 51
Trd, 000073.425, 52.0
Trd, 000074.075, 48
Trd, 000074.300, 48
Trd, 000074.625, 48
Trd, 000075.225, 47
Trd, 000075.475, 48.0
Trd, 000075.625, 51.0
Trd, 000075.675, 50
Trd, 000075.825, 49.0
Trd, 000076.150, 48.0
Trd, 000076.850, 53
Trd, 000076.875, 52
Trd, 000077.300, 51
Trd, 000077.450, 52
Trd, 000077.575, 51
Trd, 000077.850, 52
Trd, 000077.925, 51
Trd, 000078.075, 55
Trd, 000078.600, 55
Trd, 000079.175, 69
Trd, 000079.225, 62
Trd, 000079.350, 58
Trd, 000079.675, 72
Trd, 000080.000, 58.0
Trd, 000080.300, 60
Trd, 000080.525, 55
Trd, 000080.600, 56
Trd, 000081.125, 54
Trd, 000081.175, 54
Trd, 000081.400, 54
Trd, 000081.700, 61
Trd, 000081.800, 61
Trd, 000082.400, 62
Trd, 000083.125, 64
Trd, 000083.150, 61
Trd, 000083.175, 58.0
Trd, 000083.500, 66
Trd, 000083.650, 63
Trd, 000083.825, 62
Trd, 000084.025, 63
Trd, 000084.275, 62
Trd, 000085.025, 63
Trd, 000085.375, 63
Trd, 000085.625, 62
Trd, 000085.925, 60
Trd, 000086.250, 61
Trd, 000086.725, 64
Trd, 000086.925, 63
Trd, 000087.550, 60
Trd, 000087.875, 61
Trd, 000088.700, 61
Trd, 000089.025, 66
Trd, 000089.475, 66
Trd, 000089.750, 67
Trd, 000090.100, 63
Trd, 000090.300, 63
Trd, 000090.800, 64
Trd, 000091.475, 64
Trd, 000091.650, 76
Trd, 000091.800, 64
Trd, 000091.850, 71
Trd, 000092.325, 65
Trd, 000092.800, 68
Trd, 000092.825, 67
Trd, 000093.175, 67
Trd, 000093.675, 67
Trd, 000093.875, 68
Trd, 000094.650, 68
Trd, 000094.725, 75
Trd, 000094.825, 70
Trd, 000095.325, 68
Trd, 000095.375, 71
Trd, 000095.775, 64
Trd, 000095.925, 65
Trd, 000096.100, 64
Trd, 000096.675, 64
Trd, 000096.925, 62
Trd, 000097.175, 62
Trd, 000097.975, 62
Trd, 000098.025, 61
Trd, 000098.525, 61
Trd, 000098.725, 60
Trd, 000099.450, 59
Trd, 000099.525, 60
Trd, 000100.450, 59
Trd, 000100.750, 58
Trd, 000100.925, 58
Trd, 000101.000, 58
Trd, 000101.375, 56
Trd, 000101.475, 58
Trd, 000101.675, 56
Trd, 000102.150, 56
Trd, 000102.450, 56
Trd, 000102.575, 56
Trd, 000102.775, 56
Trd, 000103.175, 56
Trd, 000103.425, 55
Trd, 000103.475, 56
Trd, 000104.075, 56
Trd, 000104.275, 56
Trd, 000104.900, 56
Trd, 000105.050, 57
Trd, 000105.375, 59
Trd, 000105.650, 60
Trd, 000105.725, 59
Trd, 000105.850, 67
Trd, 000106.225, 60
Trd, 000106.525, 63
Trd, 000106.925, 64
Trd, 000107.100, 63
Trd, 000107.625, 64
Trd, 000107.675, 63
Trd, 000107.800, 63
Trd, 000108.250, 63
Trd, 000108.875, 64
Trd, 000109.000, 63
Trd, 000109.425, 63
Trd, 000110.175, 62
Trd, 000110.675, 59
Trd, 000110.950, 58
Trd, 000111.550, 56
Trd, 000111.575, 56
Trd, 000111.800, 56
Trd, 000111.875, 57
Trd, 000112.275, 58
Trd, 000112.900, 70
Trd, 000113.025, 77.0
Trd, 000113.125, 60
Trd, 000113.750, 62
Trd, 000114.425, 59
Trd, 000114.475, 60
Trd, 000114.675, 59
Trd, 000114.925, 60
Trd, 000115.475, 64
Trd, 000115.500, 63.0
Trd, 000115.625, 62.0
Trd, 000116.075, 63
Trd, 000117.000, 60
Trd, 000117.325, 58
Trd, 000117.550, 57
Trd, 000117.800, 57
Trd, 000118.000, 59
Trd, 000118.250, 58
Trd, 000118.525, 58
Trd, 000118.875, 57
Trd, 000119.225, 55
Trd, 000119.350, 57
Trd, 000119.825, 58
Trd, 000119.850, 57
Trd, 000120.275, 56
Trd, 000120.600, 57
Trd, 000120.775, 57
Trd, 000120.900, 60
Trd, 000121.475, 61
Trd, 000121.700, 60
Trd, 000122.100, 57
Trd, 000122.225, 75
Trd, 000122.400, 74
Trd, 000122.550, 65
Trd, 000123.125, 64
Trd, 000123.275, 68
Trd, 000123.300, 64
Trd, 000123.625, 64
Trd, 000123.675, 64
Trd, 000124.675, 51
Trd, 000125.050, 50
Trd, 000125.525, 49
Trd, 000126.575, 46.0
Trd, 000126.600, 47
Trd, 000126.950, 42
Trd, 000127.075, 46
Trd, 000127.450, 50
Trd, 000127.500, 49
Trd, 000127.650, 50
Trd, 000127.800, 50
Trd, 000127.925, 51.0
Trd, 000128.125, 50
Trd, 000128.325, 64.0
Trd, 000128.825, 56
Trd, 000129.200, 58
Trd, 000129.550, 58
Trd, 000129.575, 54
Trd, 000130.050, 57
Trd, 000130.200, 55
Trd, 000130.225, 56
Trd, 000130.700, 57
Trd, 000130.800, 58
Trd, 000131.725, 56
Trd, 000131.850, 56
