Trd, 000015.073, 111
Trd, 000028.415, 108
Trd, 000055.415, 112
Trd, 000070.878, 107
Trd, 000079.634, 108
Trd, 000166.756, 103
Trd, 000187.341, 113
Trd, 000198.878, 105
Trd, 000226.293, 119
Trd, 000236.561, 109
Trd, 000243.561, 107
Trd, 000245.098, 110
Trd, 000267.756, 115
Trd, 000301.463, 115
Trd, 000307.220, 112
Trd, 000310.195, 111
Trd, 000322.512, 106
Trd, 000333.293, 119
Trd, 000341.171, 108
Trd, 000348.268, 116
Trd, 000350.146, 109
Trd, 000354.073, 106
Trd, 000361.659, 108
Trd, 000372.537, 113
Trd, 000383.902, 104
Trd, 000387.610, 105
Trd, 000418.171, 113
Trd, 000422.585, 100
Trd, 000423.098, 102
Trd, 000424.293, 115
Trd, 000449.073, 111
Trd, 000459.512, 117
Trd, 000519.098, 112
Trd, 000530.146, 120
Trd, 000533.098, 100
Trd, 000546.463, 112
Trd, 000555.561, 110
Trd, 000571.512, 107
Trd, 000578.415, 120
Trd, 000583.293, 117
Trd, 000602.000, 111
Trd, 000602.073, 114
Trd, 000632.829, 104
Trd, 000647.683, 108
Trd, 000677.098, 111
Trd, 000715.976, 109
Trd, 000728.220, 105
Trd, 000739.268, 116
Trd, 000751.537, 117
Trd, 000753.976, 113
Trd, 000768.220, 113
Trd, 000791.756, 114
Trd, 000796.707, 110
Trd, 000824.780, 114
Trd, 000824.927, 113
Trd, 000825.561, 109
Trd, 000835.707, 103
Trd, 000854.610, 105
Trd, 000878.390, 117
Trd, 000912.878, 107
Trd, 000935.293, 106
Trd, 000939.951, 115
Trd, 000945.537, 106
Trd, 000973.951, 104
Trd, 000998.293, 117
Trd, 000999.902, 115
Trd, 001024.220, 114
Trd, 001063.317, 115
Trd, 001066.073, 101
Trd, 001085.439, 114
Trd, 001108.341, 104
Trd, 001121.317, 112
Trd, 001155.659, 108
Trd, 001169.732, 117
Trd, 001210.220, 115
Trd, 001229.780, 111
Trd, 001238.390, 100
Trd, 001261.780, 114
Trd, 001277.049, 108
Trd, 001281.220, 114
Trd, 001305.976, 112
Trd, 001311.439, 119
Trd, 001336.610, 103
Trd, 001353.024, 108
Trd, 001360.268, 115
Trd, 001386.488, 108
Trd, 001393.341, 118
Trd, 001467.707, 114
Trd, 001481.463, 120
Trd, 001513.341, 115
Trd, 001519.415, 110
Trd, 001544.098, 116
Trd, 001551.927, 108
Trd, 001554.537, 113
Trd, 001565.244, 112
Trd, 001603.659, 112
Trd, 001604.146, 106
Trd, 001641.415, 120
Trd, 001651.805, 113
Trd, 001656.756, 107
Trd, 001684.122, 110
Trd, 001691.927, 111
Trd, 001697.951, 115
Trd, 001751.073, 112
Trd, 001751.268, 115
Trd, 001773.073, 110
Trd, 001775.732, 114
Trd, 001796.902, 117
Trd, 001802.805, 113
Trd, 001803.439, 105
Trd, 001816.439, 110
Trd, 001829.024, 112
Trd, 001861.854, 106
Trd, 001889.902, 111
Trd, 001900.732, 103
Trd, 001905.366, 119
Trd, 001936.317, 113
Trd, 001938.732, 116
Trd, 001969.463, 113
Trd, 001986.317, 115
