Q1_ZIC_B10_S10_T180, 000016, 94, 139, ZIC, 13, 20, 0.650000, 
Q1_ZIC_B10_S10_T180, 000049, 87, 104, ZIC, 21, 20, 1.050000, 
Q1_ZIC_B10_S10_T180, 000057, 88, 178, ZIC, 25, 20, 1.250000, 
Q1_ZIC_B10_S10_T180, 000094, 99, 123, ZIC, 36, 20, 1.800000, 
Q1_ZIC_B10_S10_T180, 000102, 79, 124, ZIC, 56, 20, 2.800000, 
Q1_ZIC_B10_S10_T180, 000108, 90, 137, ZIC, 69, 20, 3.450000, 
Q1_ZIC_B10_S10_T180, 000111, 100, 205, ZIC, 83, 20, 4.150000, 
Q1_ZIC_B10_S10_T180, 000173, 69, 131, ZIC, 96, 20, 4.800000, 
Q1_ZIC_B10_S10_T180, 000180, 79, 109, ZIC, 96, 20, 4.800000, 
